단일/복합,DUR성분명,DUR유형,제형,금기 또는 주의내용,비고
복합,파파베린염산염/알프로스타딜/펜토라민,용량주의,"용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",1밀리리터,1밀리리터
단일,피라진아미드,용량주의,정제,3그램,3그램
단일,그라니세트론,투여기간주의,경피흡수제,7일,
단일,라모세트론염산염,투여기간주의,"구강붕해정,정제,구강붕해필름",5일,
단일,메토클로프라미드,투여기간주의,정제,5일,
복합,메토클로프라미드/판크레아틴,투여기간주의,정제,5일,
단일,가바펜틴,용량주의,"정제,캡슐","가바펜틴 3,600밀리그램","가바펜틴 3,600밀리그램"
단일,갈란타민,용량주의,"서방정,서방성캡슐제, 펠렛,서방성필름코팅정",갈란타민 24밀리그램,갈란타민 24밀리그램
단일,네오스티그민메틸황산염,용량주의,용액주사제,네오스티그민메틸황산염 5밀리그램,네오스티그민메틸황산염 5밀리그램
단일,노르트립틸린,용량주의,정제,노르트립틸린 150밀리그램,노르트립틸린 150밀리그램
단일,독세핀,용량주의,정제,독세핀 6밀리그램,독세핀 6밀리그램
복합,레보도파/카르비도파/엔타카폰,용량주의,정제,"레보도파 1,500밀리그램/카르비도파 375밀리그램/엔타카폰 2,000밀리그램","레보도파 1,500밀리그램/카르비도파 375밀리그램/엔타카폰 2,000밀리그램"
단일,레보메프로마진,용량주의,정제,레보메프로마진 250밀리그램,레보메프로마진 250밀리그램
단일,레비티라세탐,용량주의,"경구용액제,정제,서방성필름코팅정,용액주사제","레비티라세탐 3,000밀리그램","레비티라세탐 3,000밀리그램"
단일,로피니롤,용량주의,정제,로피니롤 24밀리그램,로피니롤 24밀리그램
단일,리스페리돈,용량주의,정제,리스페리돈 16밀리그램,리스페리돈 16밀리그램
단일,메만틴,용량주의,"경구용액제,정제",메만틴염산염 20밀리그램,메만틴염산염 20밀리그램
복합,메토카르바몰/아세트아미노펜,용량주의,정제,메토카르바몰 3.2그램/아세트아미노펜 4그램,메토카르바몰 3.2그램/아세트아미노펜 4그램
단일,메틸페니데이트,용량주의,서방성필름코팅정,메틸페니데이트염산염 72밀리그램,메틸페니데이트염산염 72밀리그램
단일,메틸페니데이트,용량주의,"서방성캡슐제, 펠렛,나정",메틸페니데이트염산염 60밀리그램,메틸페니데이트염산염 60밀리그램
단일,발프로산나트륨,용량주의,"용액주사제,용액용동결건조분말주사제","발프로산나트륨 2,500밀리그램","발프로산나트륨 2,500밀리그램"
단일,발프로산나트륨,용량주의,정제,"발프로산나트륨 3,000밀리그램","발프로산나트륨 3,000밀리그램"
단일,벤즈트로핀,용량주의,정제,벤즈트로핀메실산염 6밀리그램,벤즈트로핀메실산염 6밀리그램
단일,부프로피온염산염,용량주의,서방성필름코팅정,부프로피온염산염 400밀리그램,부프로피온염산염 400밀리그램
단일,부프로피온염산염,용량주의,필름코팅정,부프로피온염산염 450밀리그램,부프로피온염산염 450밀리그램
단일,설트랄린,용량주의,정제,설트랄린 200밀리그램,설트랄린 200밀리그램
단일,셀레길린염산염,용량주의,정제,셀레길린염산염 10밀리그램,셀레길린염산염 10밀리그램
단일,시탈로프람,용량주의,정제,시탈로프람 40밀리그램,시탈로프람 40밀리그램
단일,아만타딘,용량주의,정제,아만타딘황산염 400밀리그램,아만타딘황산염 400밀리그램
단일,아세트아미노펜,용량주의,"고형제,반고형제,액제","아세트아미노펜 4,000밀리그램","아세트아미노펜 4,000밀리그램"
단일,옥시부티닌,용량주의,서방성필름코팅정,옥시부티닌염산염 30밀리그램,옥시부티닌염산염 30밀리그램
단일,옥시부티닌,용량주의,나정,옥시부티닌염산염 20밀리그램,옥시부티닌염산염 20밀리그램
단일,자피르루카스트,용량주의,정제,자피르루카스트 40밀리그램,자피르루카스트 40밀리그램
단일,졸피뎀타르타르산염,용량주의,서방성필름코팅정,졸피뎀타르타르산염 12.5밀리그램,졸피뎀타르타르산염 12.5밀리그램
단일,졸피뎀타르타르산염,용량주의,"나정,필름코팅정",졸피뎀타르타르산염 10밀리그램,졸피뎀타르타르산염 10밀리그램
단일,클로르디아제폭시드,용량주의,정제,300밀리그램,300밀리그램
단일,클로르프로마진,용량주의,정제,1000밀리그램,1000밀리그램
단일,탄도스피론,용량주의,정제,60밀리그램,60밀리그램
단일,트라조돈염산염,용량주의,"정제,캡슐,서방정,서방성필름코팅정,서방성당의정,서방성다층정,서방성장용필름코팅정",600밀리그램,600밀리그램
복합,티오콜키코시드/에스신,용량주의,정제,16밀리그램,16밀리그램
단일,티오콜키코시드,용량주의,캡슐,티오콜키코시드 16밀리그램,티오콜키코시드 16밀리그램
단일,파록세틴,용량주의,정제,60밀리그램,60밀리그램
단일,프레가발린,용량주의,"캡슐,나정,서방성필름코팅정,서방성다층정",600밀리그램,600밀리그램
단일,프리미돈,용량주의,정제,2000밀리그램,2000밀리그램
단일,플루옥세틴,용량주의,"정제,캡슐",80밀리그램,80밀리그램
단일,피모지드,용량주의,정제,9밀리그램,9밀리그램
단일,할로페리돌,용량주의,정제,100밀리그램,100밀리그램
복합,슈도에페드린/세티리진,투여기간주의,"정제,캡슐",21일,
단일,졸피뎀타르타르산염,투여기간주의,"정제,서방성필름코팅정",28일,
복합,티오콜키코시드/에스신,투여기간주의,정제,7일,
단일,티오콜키코시드,투여기간주의,"용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",5일,
단일,티오콜키코시드,투여기간주의,캡슐,7일,
단일,덱스란소프라졸 - 아타자나비르,병용금기,,,
복합,시프로테론/에티닐에스트라디올 - 레보노르게스트렐,병용금기,,,
복합,시프로테론/에티닐에스트라디올 - 드로스피레논,병용금기,,,
복합,시프로테론/에티닐에스트라디올 - 에토노게스트렐,병용금기,,,
복합,시프로테론/에티닐에스트라디올 - 데소게스트렐,병용금기,,,
복합,시프로테론/에티닐에스트라디올 - 에토노게스트렐,병용금기,,,
복합,시프로테론/에티닐에스트라디올 - 레보노르게스트렐,병용금기,,,
복합,시프로테론/에티닐에스트라디올 - 게스토덴,병용금기,,,
복합,시프로테론/에티닐에스트라디올 - 메드록시프로게스테론,병용금기,,,
단일,에스오메프라졸 - 넬피나비어,병용금기,,,
단일,오메프라졸 - 넬피나비어,병용금기,,,
단일,올란자핀 - 에피네프린,병용금기,,,
단일,목시플록사신,특정연령대금기,"정제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,용액주사제",18세 미만,
단일,발로플록사신,특정연령대금기,정제,18세 미만,
복합,코데인/아세트아미노펜/이부프로펜,특정연령대금기,캡슐,12세 이하,
복합,코데인/아세트아미노펜,특정연령대금기,정제,12세 이하,
단일,코데인,특정연령대금기,정제,12세 이하,
단일,토수플록사신,특정연령대금기,정제,18세 미만,
복합,티오콜키코시드/에스신,특정연령대금기,정제,16세 미만,
단일,티오콜키코시드,특정연령대금기,"캡슐,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,용액주사제",16세 미만,
단일,네비보롤,용량주의,정제,네비보롤 10밀리그램,네비보롤 10밀리그램
단일,니솔디핀,용량주의,"정제,서방정",니솔디핀 40밀리그램,니솔디핀 40밀리그램
단일,니코틴산,용량주의,서방정,"니코틴산 2,000밀리그램","니코틴산 2,000밀리그램"
단일,니페디핀,용량주의,"정제,서방성필름코팅정",니페디핀 120밀리그램,니페디핀 120밀리그램
단일,니프라딜롤,용량주의,정제,니프라딜롤 18밀리그램,니프라딜롤 18밀리그램
단일,로바스타틴,용량주의,정제,로바스타틴 80밀리그램,로바스타틴 80밀리그램
단일,로수바스타틴,용량주의,정제,로수바스타틴 20밀리그램,로수바스타틴 20밀리그램
단일,목소니딘,용량주의,정제,목소니딘 0.6밀리그램,목소니딘 0.6밀리그램
단일,미녹시딜,용량주의,정제,미녹시딜 100밀리그램,미녹시딜 100밀리그램
단일,발사르탄,용량주의,정제,발사르탄 320밀리그램,발사르탄 320밀리그램
단일,베라파밀,용량주의,서방성필름코팅정,베라파밀염산염 480밀리그램,베라파밀염산염 480밀리그램
단일,베탁솔롤,용량주의,정제,베탁솔롤염산염 20밀리그램,베탁솔롤염산염 20밀리그램
복합,비소프롤롤/히드로클로로티아지드,용량주의,정제,비소프롤롤푸마르산염 20밀리그램/히드로클로로티아지드 12.5밀리그램,비소프롤롤푸마르산염 20밀리그램/히드로클로로티아지드 12.5밀리그램
단일,비소프롤롤,용량주의,정제,비소프롤롤푸마르산염 20밀리그램,비소프롤롤푸마르산염 20밀리그램
단일,아미오다론,용량주의,용액주사제,"아미오다론염산염 1,200밀리그램","아미오다론염산염 1,200밀리그램"
단일,아시피목스,용량주의,캡슐,"아시피목스 1,200밀리그램","아시피목스 1,200밀리그램"
단일,아테놀롤,용량주의,정제,아테놀롤 100밀리그램,아테놀롤 100밀리그램
복합,암로디핀/올메사르탄메독소밀,용량주의,정제,암로디핀 10밀리그램/올메사탄메독소밀 40밀리그램,암로디핀 10밀리그램/올메사탄메독소밀 40밀리그램
복합,암로디핀/올메사르탄메독소밀/히드로클로로티아지드,용량주의,정제,10밀리그램,10밀리그램
단일,에날라프릴,용량주의,정제,에날라프릴말레산염 40밀리그램,에날라프릴말레산염 40밀리그램
단일,에스아테놀롤,용량주의,정제,에스아테놀롤 50밀리그램,에스아테놀롤 50밀리그램
단일,에포니디핀,용량주의,정제,에포니디핀염산염 60밀리그램,에포니디핀염산염 60밀리그램
복합,올메사르탄메독소밀/로수바스타틴,용량주의,정제,올메사르탄메독소밀 40밀리그램/로수바스타틴 20밀리그램,올메사르탄메독소밀 40밀리그램/로수바스타틴 20밀리그램
복합,이르베사르탄/히드로클로로티아지드,용량주의,정제,이르베사르탄 300밀리그램/히드로클로로티아지드 25밀리그램,이르베사르탄 300밀리그램/히드로클로로티아지드 25밀리그램
단일,조니사미드,용량주의,정제,조니사미드 600밀리그램,조니사미드 600밀리그램
단일,카르베딜롤,용량주의,"서방성캡슐제, 펠렛",카르베딜롤 128밀리그램,카르베딜롤 128밀리그램
